OpportunityId,AsOfDate,OpportunityAge,OpportunityAgeBucket,SalesCycleDays,WeightedAmount,UniqueProductCount,UniqueProductFamilyCount,AverageDiscount,NetRevenue,GrossMarginAmount,GrossMarginRate,CloseDateSlipDays,CloseDateChangeCount,HybridProductShare,OpportunityHealthScore,OpportunityRiskScore,ForecastConfidence,HighRiskFlag,ProductAttachOpportunityFlag
006000000001459AAA,2026-06-30,105,91-180,,420438.66,2,2,0.055964,1051096.65,367024.78,0.349183,0,0,1,66,18,47,false,false
006000000001460AAA,2026-06-30,142,91-180,142,,3,2,0.05524,895503.56,255730.79,0.285572,0,0,0.678027,,,,false,false
006000000001461AAA,2026-06-30,159,91-180,159,,1,1,0.042538,1776797.1,661024,0.372031,0,0,0,,,,false,false
006000000001462AAA,2026-06-30,175,91-180,175,,3,3,0.096893,256892.54,72790.82,0.283351,0,0,1,,,,false,false
006000000001463AAA,2026-06-30,155,91-180,155,,4,2,0.062249,568469.41,203760.29,0.358437,0,0,0.418885,,,,false,false
006000000001464AAA,2026-06-30,117,91-180,117,,4,4,0.091787,240492.1,65080.09,0.270612,0,0,0.508998,,,,false,false
006000000001465AAA,2026-06-30,285,181-365,285,,3,3,0.070783,481905.98,142247.55,0.295177,0,0,0.345256,,,,false,false
006000000001466AAA,2026-06-30,297,181-365,,29960.54,5,3,0.08482,149802.69,43203.69,0.288404,302,2,0.810723,35,64,16,true,false
006000000001467AAA,2026-06-30,112,91-180,112,,4,3,0.069156,521244.17,160928.44,0.308739,0,0,0.772317,,,,false,false
006000000001468AAA,2026-06-30,147,91-180,147,,2,1,0.078299,835516.86,263138.82,0.314941,0,0,0,,,,false,false
006000000001469AAA,2026-06-30,138,91-180,138,,3,3,0.070507,537407.57,165962.96,0.308821,0,0,1,,,,false,false
006000000001470AAA,2026-06-30,230,181-365,,495409.88,2,2,0.064999,1238524.71,487269.06,0.393427,58,2,1,60,36,41,false,false
006000000001471AAA,2026-06-30,775,365+,,730298.61,3,1,0.08798,1825746.53,521518.04,0.285646,806,0,0.693777,29,67,27,true,true
006000000001472AAA,2026-06-30,137,91-180,137,,4,3,0.090556,1593746.02,466140.41,0.292481,0,0,1,,,,false,false
006000000001473AAA,2026-06-30,229,181-365,229,,4,2,0.070369,778659.71,262702.44,0.337378,0,0,1,,,,false,false
006000000001474AAA,2026-06-30,160,91-180,160,,4,4,0.067821,1097361.96,365912.66,0.333448,0,0,0.796166,,,,false,false
006000000001475AAA,2026-06-30,153,91-180,153,,4,2,0.0751,419879.65,143281.12,0.341243,0,0,0.736064,,,,false,false
006000000001476AAA,2026-06-30,607,365+,,1839208.48,1,1,0.078895,2299010.6,698625.9,0.303881,516,2,0,44,60,49,true,true
006000000001477AAA,2026-06-30,226,181-365,226,,3,3,0.082919,540663.9,147939.12,0.273625,93,2,1,,,,false,false
006000000001478AAA,2026-06-30,60,31-60,,1429427.22,2,2,0.088731,1786784.03,580546.6,0.324911,0,0,0,81,11,89,false,false
006000000001479AAA,2026-06-30,174,91-180,174,,2,2,0.068199,748947.12,227371.45,0.303588,0,0,1,,,,false,false
006000000001480AAA,2026-06-30,137,91-180,137,,1,1,0.075606,895453.8,211235,0.235897,31,2,1,,,,false,false
006000000001481AAA,2026-06-30,49,31-60,,32176.15,3,2,0.069461,160880.73,53957.12,0.335386,0,0,1,61,17,36,false,false
006000000001482AAA,2026-06-30,151,91-180,151,,4,4,0.066733,2107611.63,718766.33,0.341034,0,0,0.289786,,,,false,false
006000000001483AAA,2026-06-30,136,91-180,136,,4,4,0.054201,318281.36,114835.06,0.360797,0,0,0.727307,,,,false,false
006000000001484AAA,2026-06-30,92,91-180,92,,4,4,0.060358,809503.63,280095.51,0.346009,0,0,1,,,,false,false
006000000001485AAA,2026-06-30,97,91-180,97,,1,1,0.086004,497144.85,156057.39,0.313907,0,0,1,,,,false,false
006000000001486AAA,2026-06-30,1159,365+,,287036.16,1,1,0.118992,478393.6,135918.4,0.284114,1047,0,0,36,67,38,true,true
006000000001487AAA,2026-06-30,119,91-180,119,,4,3,0.057469,607746.84,207098.32,0.340764,0,0,0.468285,,,,false,false
006000000001488AAA,2026-06-30,520,365+,,98615.1,4,4,0.06042,493075.48,162905.23,0.330386,525,0,0.234707,32,67,16,true,false
006000000001489AAA,2026-06-30,175,91-180,,499709.69,3,2,0.07195,1249274.23,397406.63,0.31811,61,2,1,56,33,41,false,false
006000000001490AAA,2026-06-30,224,181-365,224,,2,2,0.059584,366050.73,133868.19,0.365709,0,0,1,,,,false,false
006000000001491AAA,2026-06-30,162,91-180,162,,3,2,0.051261,722672.1,253444.96,0.350705,0,0,1,,,,false,false
006000000001492AAA,2026-06-30,166,91-180,166,,3,3,0.074435,391554.92,129043.12,0.329566,0,0,1,,,,false,false
006000000001493AAA,2026-06-30,194,181-365,194,,2,2,0.06785,778686.65,206568.5,0.265278,0,0,0.531144,,,,false,false
006000000001494AAA,2026-06-30,28,0-30,,626940.78,5,4,0.058915,1044901.3,338417.85,0.323875,0,0,1,80,8,68,false,false
006000000001495AAA,2026-06-30,98,91-180,,363899.38,4,3,0.08095,454874.22,139943.99,0.307654,0,0,1,80,13,89,false,false
006000000001496AAA,2026-06-30,141,91-180,141,,3,2,0.043091,869724.14,262019.2,0.301267,0,0,1,,,,false,false
006000000001497AAA,2026-06-30,135,91-180,135,,2,2,0.067306,926505.66,309218.17,0.333747,0,0,1,,,,false,false
006000000001498AAA,2026-06-30,178,91-180,178,,3,3,0.105517,296444.62,85416.8,0.288137,0,0,1,,,,false,false
006000000001499AAA,2026-06-30,112,91-180,112,,3,3,0.107771,1861046.53,496639.5,0.26686,0,0,0.342422,,,,false,false
006000000001500AAA,2026-06-30,203,181-365,203,,1,1,0.071055,63816.09,16789.83,0.263097,35,1,0,,,,false,false
