OpportunityLineItemId,OpportunityId,ProductId,Quantity,ListUnitPrice,DiscountRate,NetUnitPrice,ListRevenue,NetRevenue,UnitCost,ExtendedCost,GrossMarginAmount,GrossMarginRate,ProductSubstitutionFlag,CurrencyIsoCode
00k000000003944AAA,006000000001305AAA,01t000000000041AAA,1338,267.09,0.0478,254.32,357366.42,340280.16,152.9,204580.2,135699.96,0.398789,false,USD
00k000000003945AAA,006000000001306AAA,01t000000000043AAA,247,231.93,0.0635,217.2,57286.71,53648.4,128.91,31840.77,21807.63,0.406492,false,USD
00k000000003946AAA,006000000001306AAA,01t000000000042AAA,161,286.36,0.1144,253.6,46103.96,40829.6,174.39,28076.79,12752.81,0.312342,false,USD
00k000000003947AAA,006000000001306AAA,01t000000000046AAA,515,84.85,0.1032,76.09,43697.75,39186.35,53.15,27372.25,11814.1,0.301485,false,USD
00k000000003948AAA,006000000001306AAA,01t000000000045AAA,625,101.54,0.0783,93.59,63462.5,58493.75,59.87,37418.75,21075,0.360295,false,USD
00k000000003949AAA,006000000001307AAA,01t000000000037AAA,270,368.93,0.0457,352.07,99611.1,95058.9,244.43,65996.1,29062.8,0.305735,false,USD
00k000000003950AAA,006000000001307AAA,01t000000000060AAA,773,243.75,0.0576,229.71,188418.75,177565.83,164.46,127127.58,50438.25,0.284054,false,USD
00k000000003951AAA,006000000001307AAA,01t000000000054AAA,1037,130.72,0.0614,122.69,135556.64,127229.53,80.43,83405.91,43823.62,0.344445,false,USD
00k000000003952AAA,006000000001308AAA,01t000000000057AAA,7635,130.28,0.0761,120.37,994687.8,919024.95,72.85,556209.75,362815.2,0.394783,false,USD
00k000000003953AAA,006000000001309AAA,01t000000000055AAA,1062,241.75,0.0694,224.97,256738.5,238918.14,130.02,138081.24,100836.9,0.422056,false,USD
00k000000003954AAA,006000000001309AAA,01t000000000009AAA,821,333.97,0.0769,308.29,274189.37,253106.09,203.75,167278.75,85827.34,0.339096,false,USD
00k000000003955AAA,006000000001309AAA,01t000000000015AAA,683,292.19,0.0172,287.16,199565.77,196130.28,168.05,114778.15,81352.13,0.414786,false,USD
00k000000003956AAA,006000000001310AAA,01t000000000015AAA,3430,294.83,0.0541,278.88,1011266.9,956558.4,168.05,576411.5,380146.9,0.397411,false,USD
00k000000003957AAA,006000000001310AAA,01t000000000052AAA,9347,108.63,0.0996,97.81,1015364.61,914230.07,62.85,587458.95,326771.12,0.357428,false,USD
00k000000003958AAA,006000000001310AAA,01t000000000008AAA,2721,269.77,0.1038,241.77,734044.17,657856.17,179.17,487521.57,170334.6,0.258924,false,USD
00k000000003959AAA,006000000001311AAA,01t000000000075AAA,280,591.28,0.063,554.03,165558.4,155128.4,356.45,99806,55322.4,0.356623,false,USD
00k000000003960AAA,006000000001311AAA,01t000000000071AAA,408,464.23,0.1058,415.11,189405.84,169364.88,299.11,122036.88,47328,0.279444,false,USD
00k000000003961AAA,006000000001311AAA,01t000000000023AAA,360,339.87,0.0661,317.4,122353.2,114264,222.39,80060.4,34203.6,0.299338,false,USD
00k000000003962AAA,006000000001312AAA,01t000000000026AAA,304,298.69,0.0945,270.46,90801.76,82219.84,198.27,60274.08,21945.76,0.266916,false,USD
00k000000003963AAA,006000000001312AAA,01t000000000044AAA,207,392.83,0.0556,370.99,81315.81,76794.93,243.46,50396.22,26398.71,0.343756,false,USD
00k000000003964AAA,006000000001312AAA,01t000000000072AAA,161,579.91,0.056,547.44,93365.51,88137.84,412.18,66360.98,21776.86,0.247077,false,USD
00k000000003965AAA,006000000001312AAA,01t000000000073AAA,440,223.09,0.0926,202.43,98159.6,89069.2,136.74,60165.6,28903.6,0.324507,false,USD
00k000000003966AAA,006000000001313AAA,01t000000000026AAA,1232,303.94,0.0689,283,374454.08,348656,198.27,244268.64,104387.36,0.299399,false,USD
00k000000003967AAA,006000000001313AAA,01t000000000021AAA,1037,341.41,0.0353,329.36,354042.17,341546.32,239.32,248174.84,93371.48,0.273379,false,USD
00k000000003968AAA,006000000001314AAA,01t000000000053AAA,3406,244.47,0.1073,218.24,832664.82,743325.44,158.05,538318.3,205007.14,0.275797,false,USD
00k000000003969AAA,006000000001315AAA,01t000000000073AAA,2732,210.58,0.0876,192.13,575304.56,524899.16,136.74,373573.68,151325.48,0.288294,false,USD
00k000000003970AAA,006000000001316AAA,01t000000000056AAA,587,203.73,0.0851,186.39,119589.51,109410.93,130.96,76873.52,32537.41,0.297387,false,USD
00k000000003971AAA,006000000001316AAA,01t000000000035AAA,397,397.19,0.0898,361.52,157684.43,143523.44,237.75,94386.75,49136.69,0.34236,false,USD
00k000000003972AAA,006000000001316AAA,01t000000000029AAA,416,223.98,0.081,205.84,93175.68,85629.44,153.08,63681.28,21948.16,0.256316,false,USD
00k000000003973AAA,006000000001316AAA,01t000000000036AAA,912,150.74,0.0345,145.54,137474.88,132732.48,95.18,86804.16,45928.32,0.346022,false,USD
00k000000003974AAA,006000000001317AAA,01t000000000043AAA,1571,226.59,0.0917,205.81,355972.89,323327.51,128.91,202517.61,120809.9,0.373646,false,USD
00k000000003975AAA,006000000001318AAA,01t000000000008AAA,1880,280.61,0.0626,263.04,527546.8,494515.2,179.17,336839.6,157675.6,0.318849,false,USD
00k000000003976AAA,006000000001318AAA,01t000000000035AAA,1738,375.49,0.1173,331.45,652601.62,576060.1,237.75,413209.5,162850.6,0.282697,false,USD
00k000000003977AAA,006000000001318AAA,01t000000000009AAA,1686,328.86,0.095,297.62,554457.96,501787.32,203.75,343522.5,158264.82,0.315402,false,USD
00k000000003978AAA,006000000001318AAA,01t000000000029AAA,2160,224.2,0.1079,200.01,484272,432021.6,153.08,330652.8,101368.8,0.234638,false,USD
00k000000003979AAA,006000000001319AAA,01t000000000048AAA,3100,395.31,0.0696,367.8,1225461,1140180,264.11,818741,321439,0.28192,false,USD
00k000000003980AAA,006000000001319AAA,01t000000000063AAA,3000,462.57,0.1141,409.79,1387710,1229370,264.31,792930,436440,0.355011,false,USD
00k000000003981AAA,006000000001320AAA,01t000000000015AAA,337,314.32,0.0167,309.07,105925.84,104156.59,168.05,56632.85,47523.74,0.456272,false,USD
00k000000003982AAA,006000000001320AAA,01t000000000008AAA,525,266.87,0.0449,254.89,140106.75,133817.25,179.17,94064.25,39753,0.297069,false,USD
00k000000003983AAA,006000000001321AAA,01t000000000009AAA,149,336.2,0.0442,321.34,50093.8,47879.66,203.75,30358.75,17520.91,0.365936,false,USD
00k000000003984AAA,006000000001321AAA,01t000000000007AAA,286,196.81,0.0655,183.92,56287.66,52601.12,120.99,34603.14,17997.98,0.34216,false,USD
00k000000003985AAA,006000000001321AAA,01t000000000056AAA,339,197.43,0.0982,178.04,66928.77,60355.56,130.96,44395.44,15960.12,0.264435,false,USD
00k000000003986AAA,006000000001321AAA,01t000000000042AAA,214,277.54,0.0641,259.75,59393.56,55586.5,174.39,37319.46,18267.04,0.328624,false,USD
00k000000003987AAA,006000000001322AAA,01t000000000056AAA,241,210.07,0.0654,196.33,50626.87,47315.53,130.96,31561.36,15754.17,0.33296,false,USD
00k000000003988AAA,006000000001322AAA,01t000000000060AAA,189,244.07,0.0362,235.23,46129.23,44458.47,164.46,31082.94,13375.53,0.300854,false,USD
00k000000003989AAA,006000000001323AAA,01t000000000030AAA,954,154.83,0.0555,146.24,147707.82,139512.96,108.56,103566.24,35946.72,0.257659,false,USD
00k000000003990AAA,006000000001323AAA,01t000000000055AAA,331,245.65,0.0368,236.61,81310.15,78317.91,130.02,43036.62,35281.29,0.450488,false,USD
00k000000003991AAA,006000000001323AAA,01t000000000043AAA,552,220.6,0.0773,203.55,121771.2,112359.6,128.91,71158.32,41201.28,0.366691,false,USD
00k000000003992AAA,006000000001324AAA,01t000000000041AAA,1089,277.01,0.0607,260.2,301663.89,283357.8,152.9,166508.1,116849.7,0.412375,false,USD
00k000000003993AAA,006000000001324AAA,01t000000000059AAA,2532,215.13,0.1009,193.42,544709.16,489739.44,136.27,345035.64,144703.8,0.295471,false,USD
00k000000003994AAA,006000000001324AAA,01t000000000044AAA,963,414.65,0.0467,395.29,399307.95,380664.27,243.46,234451.98,146212.29,0.384098,false,USD
00k000000003995AAA,006000000001325AAA,01t000000000009AAA,3481,335.73,0.0528,318,1168676.13,1106958,203.75,709253.75,397704.25,0.359277,false,USD
00k000000003996AAA,006000000001326AAA,01t000000000061AAA,1494,205.4,0.0851,187.92,306867.6,280752.48,138.34,206679.96,74072.52,0.263836,false,USD
00k000000003997AAA,006000000001326AAA,01t000000000047AAA,982,320.87,0.0226,313.62,315094.34,307974.84,213.19,209352.58,98622.26,0.320228,false,USD
00k000000003998AAA,006000000001326AAA,01t000000000069AAA,1055,340.12,0.1034,304.95,358826.6,321722.25,218.13,230127.15,91595.1,0.284702,false,USD
00k000000003999AAA,006000000001326AAA,01t000000000068AAA,1006,447.45,0.0691,416.53,450134.7,419029.18,303.4,305220.4,113808.78,0.271601,false,USD
00k000000004000AAA,006000000001326AAA,01t000000000034AAA,1462,234.51,0.043,224.43,342853.62,328116.66,148.57,217209.34,110907.32,0.338012,false,USD
00k000000004001AAA,006000000001327AAA,01t000000000020AAA,138,384.48,0.074,356.03,53058.24,49132.14,218.34,30130.92,19001.22,0.386737,false,USD
00k000000004002AAA,006000000001327AAA,01t000000000013AAA,126,326.89,0.1093,291.16,41188.14,36686.16,195.82,24673.32,12012.84,0.327449,false,USD
00k000000004003AAA,006000000001327AAA,01t000000000012AAA,86,402.09,0.0546,380.14,34579.74,32692.04,249.67,21471.62,11220.42,0.343216,false,USD
00k000000004004AAA,006000000001327AAA,01t000000000027AAA,103,394.13,0.1086,351.33,40595.39,36186.99,251.82,25937.46,10249.53,0.283238,false,USD
00k000000004005AAA,006000000001328AAA,01t000000000046AAA,2085,83.31,0.0247,81.25,173701.35,169406.25,51.56,107502.6,61903.65,0.365415,false,USD
00k000000004006AAA,006000000001328AAA,01t000000000009AAA,588,341.08,0.0377,328.22,200555.04,192993.36,197.64,116212.32,76781.04,0.397843,false,USD
00k000000004007AAA,006000000001328AAA,01t000000000033AAA,314,396.62,0.0633,371.51,124538.68,116654.14,271.74,85326.36,31327.78,0.268553,false,USD
00k000000004008AAA,006000000001328AAA,01t000000000015AAA,562,318.28,0.0692,296.26,178873.36,166498.12,163.01,91611.62,74886.5,0.449774,false,USD
00k000000004009AAA,006000000001329AAA,01t000000000003AAA,2425,204.92,0.0442,195.86,496931,474960.5,121.74,295219.5,179741,0.378434,false,USD
00k000000004010AAA,006000000001329AAA,01t000000000026AAA,1679,299.74,0.0624,281.04,503263.46,471866.16,192.32,322905.28,148960.88,0.315685,false,USD
00k000000004011AAA,006000000001329AAA,01t000000000039AAA,3999,120.62,0.0664,112.61,482359.38,450327.39,73.35,293326.65,157000.74,0.348637,false,USD
00k000000004012AAA,006000000001330AAA,01t000000000049AAA,709,365.63,0.0852,334.48,259231.67,237146.32,244.93,173655.37,63490.95,0.267729,false,USD
00k000000004013AAA,006000000001330AAA,01t000000000035AAA,699,399.64,0.0753,369.55,279348.36,258315.45,237.75,166187.25,92128.2,0.35665,false,USD
00k000000004014AAA,006000000001330AAA,01t000000000065AAA,564,338.2,0.0592,318.18,190744.8,179453.52,228.94,129122.16,50331.36,0.28047,false,USD
00k000000004015AAA,006000000001331AAA,01t000000000041AAA,959,269.81,0.0735,249.98,258747.79,239730.82,152.9,146631.1,93099.72,0.388351,false,USD
00k000000004016AAA,006000000001331AAA,01t000000000024AAA,886,336.26,0.0832,308.28,297926.36,273136.08,221.7,196426.2,76709.88,0.280849,false,USD
00k000000004017AAA,006000000001332AAA,01t000000000042AAA,214,276.77,0.0761,255.71,59228.78,54721.94,174.39,37319.46,17402.48,0.318017,false,USD
00k000000004018AAA,006000000001332AAA,01t000000000061AAA,417,210.04,0.0382,202.02,87586.68,84242.34,138.34,57687.78,26554.56,0.315216,false,USD
00k000000004019AAA,006000000001333AAA,01t000000000060AAA,1065,249.63,0.0881,227.64,265855.95,242436.6,164.46,175149.9,67286.7,0.277543,false,USD
00k000000004020AAA,006000000001333AAA,01t000000000061AAA,1958,198.06,0.1242,173.46,387801.48,339634.68,138.34,270869.72,68764.96,0.202467,false,USD
00k000000004021AAA,006000000001333AAA,01t000000000054AAA,3142,130.55,0.0839,119.6,410188.1,375783.2,80.43,252711.06,123072.14,0.327508,false,USD
00k000000004022AAA,006000000001334AAA,01t000000000031AAA,1216,375.28,0.0785,345.82,456340.48,420517.12,237.31,288568.96,131948.16,0.313776,false,USD
00k000000004023AAA,006000000001334AAA,01t000000000028AAA,2703,195.68,0.0881,178.44,528923.04,482323.32,110.67,299141.01,183182.31,0.379792,false,USD
00k000000004024AAA,006000000001335AAA,01t000000000067AAA,1386,211.4,0.0282,205.44,293000.4,284739.84,130.51,180886.86,103852.98,0.364729,false,USD
00k000000004025AAA,006000000001335AAA,01t000000000047AAA,1314,333.05,0.0841,305.04,437627.7,400822.56,213.19,280131.66,120690.9,0.301108,false,USD
00k000000004026AAA,006000000001336AAA,01t000000000012AAA,439,414.83,0.0832,380.32,182110.37,166960.48,249.67,109605.13,57355.35,0.343527,false,USD
00k000000004027AAA,006000000001336AAA,01t000000000009AAA,381,329.55,0.0298,319.73,125558.55,121817.13,203.75,77628.75,44188.38,0.362744,false,USD
00k000000004028AAA,006000000001336AAA,01t000000000005AAA,442,373.73,0.0673,348.58,165188.66,154072.36,272.07,120254.94,33817.42,0.219491,false,USD
00k000000004029AAA,006000000001337AAA,01t000000000049AAA,277,368.28,0.0623,345.34,102013.56,95659.18,244.93,67845.61,27813.57,0.290757,false,USD
00k000000004030AAA,006000000001337AAA,01t000000000017AAA,286,191.03,0.1102,169.98,54634.58,48614.28,126.45,36164.7,12449.58,0.256089,false,USD
00k000000004031AAA,006000000001337AAA,01t000000000013AAA,298,327.82,0.0912,297.92,97690.36,88780.16,195.82,58354.36,30425.8,0.342709,false,USD
00k000000004032AAA,006000000001337AAA,01t000000000047AAA,312,316.78,0.0715,294.13,98835.36,91768.56,213.19,66515.28,25253.28,0.275184,false,USD
00k000000004033AAA,006000000001338AAA,01t000000000006AAA,289,455.05,0.0468,433.75,131509.45,125353.75,301.3,87075.7,38278.05,0.30536,false,USD
00k000000004034AAA,006000000001338AAA,01t000000000027AAA,510,416.62,0.0972,376.12,212476.2,191821.2,251.82,128428.2,63393,0.33048,false,USD
00k000000004035AAA,006000000001339AAA,01t000000000007AAA,1666,191.93,0.0671,179.05,319755.38,298297.3,120.99,201569.34,96727.96,0.324267,false,USD
00k000000004036AAA,006000000001340AAA,01t000000000057AAA,875,129.48,0.0819,118.88,113295,104020,72.85,63743.75,40276.25,0.387197,false,USD
00k000000004037AAA,006000000001341AAA,01t000000000016AAA,3315,357.38,0.0941,323.75,1184714.7,1073231.25,212.59,704735.85,368495.4,0.343351,false,USD
00k000000004038AAA,006000000001341AAA,01t000000000011AAA,3022,295.91,0.0466,282.12,894240.02,852566.64,204.74,618724.28,233842.36,0.27428,false,USD
00k000000004039AAA,006000000001341AAA,01t000000000056AAA,4997,202.18,0.0933,183.32,1010293.46,916050.04,130.96,654407.12,261642.92,0.285621,false,USD
00k000000004040AAA,006000000001342AAA,01t000000000053AAA,388,237.92,0.0598,223.69,92312.96,86791.72,158.05,61323.4,25468.32,0.293442,false,USD
00k000000004041AAA,006000000001342AAA,01t000000000027AAA,333,399.7,0.0489,380.15,133100.1,126589.95,251.82,83856.06,42733.89,0.337577,false,USD
00k000000004042AAA,006000000001342AAA,01t000000000015AAA,246,304.57,0.1137,269.94,74924.22,66405.24,168.05,41340.3,25064.94,0.377454,false,USD
00k000000004043AAA,006000000001342AAA,01t000000000011AAA,225,311.19,0.0615,292.05,70017.75,65711.25,204.74,46066.5,19644.75,0.298956,false,USD
00k000000004044AAA,006000000001343AAA,01t000000000023AAA,573,341.81,0.0931,309.99,195857.13,177624.27,222.39,127429.47,50194.8,0.28259,false,USD
00k000000004045AAA,006000000001344AAA,01t000000000024AAA,1861,317.35,0.0435,303.55,590588.35,564906.55,221.7,412583.7,152322.85,0.269643,false,USD
00k000000004046AAA,006000000001344AAA,01t000000000037AAA,994,357.46,0.0905,325.11,355315.24,323159.34,244.43,242963.42,80195.92,0.248162,false,USD
00k000000004047AAA,006000000001345AAA,01t000000000003AAA,558,199.84,0.0599,187.87,111510.72,104831.46,125.5,70029,34802.46,0.331985,false,USD
00k000000004048AAA,006000000001345AAA,01t000000000052AAA,692,103.77,0.0741,96.08,71808.84,66487.36,62.85,43492.2,22995.16,0.345858,false,USD
00k000000004049AAA,006000000001345AAA,01t000000000019AAA,355,359.36,0.0622,337.01,127572.8,119638.55,228.88,81252.4,38386.15,0.320851,false,USD
00k000000004050AAA,006000000001346AAA,01t000000000001AAA,351,329.73,0.0523,312.49,115735.23,109683.99,209.3,73464.3,36219.69,0.330219,false,USD
00k000000004051AAA,006000000001346AAA,01t000000000047AAA,229,313.71,0.0977,283.06,71839.59,64820.74,213.19,48820.51,16000.23,0.246838,false,USD
00k000000004052AAA,006000000001346AAA,01t000000000014AAA,927,120.47,0.0881,109.86,111675.69,101840.22,81.05,75133.35,26706.87,0.262243,false,USD
00k000000004053AAA,006000000001347AAA,01t000000000013AAA,1817,323.15,0.0907,293.84,587163.55,533907.28,195.82,355804.94,178102.34,0.333583,false,USD
00k000000004054AAA,006000000001347AAA,01t000000000052AAA,4992,103.85,0.0878,94.73,518419.2,472892.16,62.85,313747.2,159144.96,0.336535,false,USD
00k000000004055AAA,006000000001348AAA,01t000000000004AAA,937,397.45,0.055,375.59,372410.65,351927.83,267.02,250197.74,101730.09,0.289065,false,USD
00k000000004056AAA,006000000001348AAA,01t000000000018AAA,2644,149.98,0.1093,133.59,396547.12,353211.96,92.07,243433.08,109778.88,0.310802,false,USD
00k000000004057AAA,006000000001349AAA,01t000000000070AAA,1722,592.24,0.0165,582.47,1019837.28,1003013.34,339.31,584291.82,418721.52,0.417464,false,USD
00k000000004058AAA,006000000001350AAA,01t000000000025AAA,11269,74.22,0.0478,70.67,836385.18,796380.23,51.29,577987.01,218393.22,0.274232,false,USD
00k000000004059AAA,006000000001351AAA,01t000000000042AAA,1075,264.97,0.0177,260.28,284842.75,279801,174.39,187469.25,92331.75,0.329991,false,USD
00k000000004060AAA,006000000001351AAA,01t000000000025AAA,3804,72.99,0.0743,67.57,277653.96,257036.28,51.29,195107.16,61929.12,0.240935,false,USD
00k000000004061AAA,006000000001351AAA,01t000000000028AAA,2479,198.65,0.0921,180.35,492453.35,447087.65,110.67,274350.93,172736.72,0.38636,false,USD
00k000000004062AAA,006000000001352AAA,01t000000000040AAA,779,231.66,0.0753,214.22,180463.14,166877.38,142.61,111093.19,55784.19,0.334283,false,USD
00k000000004063AAA,006000000001352AAA,01t000000000001AAA,597,326.43,0.0265,317.78,194878.71,189714.66,209.3,124952.1,64762.56,0.341368,false,USD
00k000000004064AAA,006000000001352AAA,01t000000000011AAA,643,311.73,0.0242,304.19,200442.39,195594.17,204.74,131647.82,63946.35,0.326934,false,USD
00k000000004065AAA,006000000001353AAA,01t000000000037AAA,355,366.55,0.0679,341.66,130125.25,121289.3,244.43,86772.65,34516.65,0.284581,false,USD
00k000000004066AAA,006000000001353AAA,01t000000000059AAA,494,211.9,0.0227,207.09,104678.6,102302.46,136.27,67317.38,34985.08,0.341977,false,USD
00k000000004067AAA,006000000001353AAA,01t000000000025AAA,2364,70.65,0.0404,67.8,167016.6,160279.2,51.29,121249.56,39029.64,0.24351,false,USD
00k000000004068AAA,006000000001354AAA,01t000000000035AAA,792,395.71,0.0443,378.18,313402.32,299518.56,230.62,182651.04,116867.52,0.390185,false,USD
00k000000004069AAA,006000000001354AAA,01t000000000025AAA,3308,72.1,0.0475,68.68,238506.8,227193.44,49.75,164573,62620.44,0.275626,false,USD
00k000000004070AAA,006000000001354AAA,01t000000000003AAA,840,200.9,0.0497,190.92,168756,160372.8,121.74,102261.6,58111.2,0.362351,false,USD
00k000000004071AAA,006000000001354AAA,01t000000000057AAA,1737,122.95,0.0664,114.79,213564.15,199390.23,70.66,122736.42,76653.81,0.384441,false,USD
00k000000004072AAA,006000000001355AAA,01t000000000032AAA,990,333.82,0.0749,308.82,330481.8,305731.8,199.36,197366.4,108365.4,0.354446,false,USD
00k000000004073AAA,006000000001355AAA,01t000000000074AAA,931,346.05,0.1093,308.23,322172.55,286962.13,224.7,209195.7,77766.43,0.270999,false,USD
00k000000004074AAA,006000000001355AAA,01t000000000061AAA,1516,203.64,0.0545,192.54,308718.24,291890.64,138.34,209723.44,82167.2,0.2815,false,USD
00k000000004075AAA,006000000001356AAA,01t000000000037AAA,287,384.71,0.0383,369.98,110411.77,106184.26,237.1,68047.7,38136.56,0.359155,false,USD
