OpportunityId,OpportunityName,AccountId,OwnerUserId,OpportunityType,VehicleProgramName,VehicleSegment,PowertrainType,StageName,ForecastCategory,Probability,Amount,CurrencyIsoCode,CreatedDate,OriginalCloseDate,PriorCloseDate,CloseDate,CloseDateChangeCount,IsClosed,IsWon,LossReason,LeadSource,CustomerNeed,NextStep,LastActivityDate
006000000001218AAA,Windward Distribution - Windward ServicePlus Program - 1218,001000000000126AAA,005000000000018AAA,Replacement,Windward ServicePlus Program,Aftermarket Program,Hybrid,Closed Lost,Closed,0,973294.7,USD,2024-12-11,2025-06-26,,2025-06-26,0,true,false,Technical Fit,RFQ,Cost Reduction,,2025-06-10
006000000001219AAA,Oakline Automotive 33 - Oakline Summit Sedan - 1219,001000000000466AAA,005000000000015AAA,Requote,Oakline Summit Sedan,Mid-Size Sedan,ICE,Closed Won,Closed,1,316001.7,USD,2024-05-06,2024-09-12,,2024-09-12,0,true,true,,Inbound,Cost Reduction,,2024-09-06
006000000001220AAA,Silverline Fleet Solutions - Silverline UrbanGo Platform - 1220,001000000000228AAA,005000000000023AAA,Requote,Silverline UrbanGo Platform,Urban Commuter,ICE,Closed Lost,Closed,0,266582.72,USD,2025-11-30,2026-02-27,,2026-02-27,0,true,false,Price,RFQ,Capacity Expansion,,2026-02-10
006000000001221AAA,Westgate Automotive - Westgate Horizon Crossover - 1221,001000000000060AAA,005000000000017AAA,New Program,Westgate Horizon Crossover,Compact Crossover,ICE,Closed Won,Closed,1,1069407.77,USD,2025-04-22,2025-10-14,,2025-10-14,0,true,true,,Existing Relationship,Supplier Consolidation,,2025-09-29
006000000001222AAA,Alder Mobility - Alder Vista Crossover - 1222,001000000000011AAA,005000000000024AAA,New Program,Alder Vista Crossover,Compact Crossover,ICE,Closed Lost,Closed,0,1446025.9,USD,2025-12-02,2026-03-04,,2026-03-04,0,true,false,Program Cancelled,Partner,Capacity Expansion,,2026-02-22
006000000001223AAA,Central Vehicle Systems 63 - Central Meridian Sedan - 1223,001000000000488AAA,005000000000027AAA,New Program,Central Meridian Sedan,Mid-Size Sedan,ICE,Closed Lost,Closed,0,176273.1,USD,2024-10-17,2025-04-14,,2025-04-14,0,true,false,Program Cancelled,RFQ,Cost Reduction,,2025-04-07
006000000001224AAA,Maple Performance Parts - Maple ServicePlus Program - 1224,001000000000084AAA,005000000000022AAA,New Program,Maple ServicePlus Program,Aftermarket Program,ICE,Closed Won,Closed,1,1133597.08,USD,2023-11-06,2024-04-12,2024-04-12,2024-05-21,1,true,true,,Referral,Supplier Consolidation,,2024-05-11
006000000001225AAA,Northfield Transport Group - Northfield ServicePlus Program - 1225,001000000000030AAA,005000000000017AAA,New Program,Northfield ServicePlus Program,Aftermarket Program,ICE,Closed Won,Closed,1,2367020.94,USD,2025-03-08,2025-09-19,,2025-09-19,0,true,true,,RFQ,Cost Reduction,,2025-08-29
006000000001226AAA,Alder Industrial Supply - Alder Avenue Platform - 1226,001000000000043AAA,005000000000018AAA,New Program,Alder Avenue Platform,Mid-Size Sedan,Hybrid,Closed Lost,Closed,0,733564.64,USD,2024-08-31,2024-11-11,2024-11-11,2025-01-15,1,true,false,Timing,RFQ,Hybrid Readiness,,2024-12-25
006000000001227AAA,Silverline Powertrain 19 - Silverline Vista Crossover - 1227,001000000000099AAA,005000000000019AAA,New Program,Silverline Vista Crossover,Compact Crossover,ICE,Qualification,Pipeline,0.2,1015476,USD,2026-03-27,2026-10-20,,2026-10-20,0,false,false,,RFQ,Cost Reduction,Finalize commercial terms,2026-05-26
006000000001228AAA,Meridian Transport Group - Meridian Avenue Platform - 1228,001000000000293AAA,005000000000028AAA,New Program,Meridian Avenue Platform,Mid-Size Sedan,Hybrid,Closed Lost,Closed,0,348407.56,USD,2025-02-04,2025-04-01,,2025-04-01,0,true,false,Competitor,RFQ,Hybrid Readiness,,2025-03-18
006000000001229AAA,Silverline Components - Silverline Vista Crossover - 1229,001000000000094AAA,005000000000028AAA,New Program,Silverline Vista Crossover,Compact Crossover,Hybrid,Closed Won,Closed,1,649269.33,USD,2025-06-27,2025-12-11,,2025-12-11,0,true,true,,Existing Relationship,Platform Launch,,2025-12-08
006000000001230AAA,MetroVale Motors - MetroVale MetroOne Program - 1230,001000000000002AAA,005000000000018AAA,New Program,MetroVale MetroOne Program,Urban Commuter,ICE,Negotiation,Commit,0.8,1893207.58,USD,2026-02-28,2026-07-14,,2026-07-14,0,false,false,,RFQ,Hybrid Readiness,Complete technical review,2026-05-24
006000000001231AAA,Atlas Powertrain 71 - Atlas ServicePlus Program - 1231,001000000000460AAA,005000000000019AAA,Replacement,Atlas ServicePlus Program,Aftermarket Program,Hybrid,Qualification,Pipeline,0.2,282645.86,USD,2026-02-20,2026-09-17,2026-09-17,2026-11-24,2,false,false,,Trade Event,Supplier Consolidation,Submit revised quotation,2026-06-13
006000000001232AAA,Pinnacle Fleet Solutions - Pinnacle CityTrail Compact - 1232,001000000000028AAA,005000000000015AAA,Replacement,Pinnacle CityTrail Compact,Compact Crossover,Hybrid,Closed Won,Closed,1,2493954.06,USD,2025-10-31,2026-03-22,,2026-03-22,0,true,true,,Existing Relationship,Supplier Consolidation,,2026-03-21
006000000001233AAA,Eastgate Vehicle Systems - Eastgate Meridian Sedan - 1233,001000000000014AAA,005000000000018AAA,New Program,Eastgate Meridian Sedan,Mid-Size Sedan,Hybrid,Closed Lost,Closed,0,1710128.49,USD,2025-10-27,2026-03-07,,2026-03-07,0,true,false,Program Cancelled,Referral,Platform Launch,,2026-03-03
006000000001234AAA,Cobalt Motor Systems - Cobalt Everyday Commuter - 1234,001000000000427AAA,005000000000026AAA,Requote,Cobalt Everyday Commuter,Urban Commuter,Hybrid,Negotiation,Commit,0.8,93111.08,USD,2026-04-30,2026-09-07,,2026-09-07,0,false,false,,Existing Relationship,Platform Launch,Validate product fit,2026-06-03
006000000001235AAA,Northstar Automotive Group - Northstar FleetWay Program - 1235,001000000000001AAA,005000000000013AAA,Expansion,Northstar FleetWay Program,Fleet Van,Hybrid,Closed Won,Closed,1,2475140.74,USD,2025-04-26,2025-08-29,,2025-08-29,0,true,true,,Inbound,Cost Reduction,,2025-08-18
006000000001236AAA,Redwood Industrial Supply - Redwood UtilityPro Program - 1236,001000000000136AAA,005000000000027AAA,New Program,Redwood UtilityPro Program,Light Truck,Hybrid,Closed Won,Closed,1,673645.78,USD,2025-11-14,2026-06-09,,2026-06-09,0,true,true,,RFQ,Capacity Expansion,,2026-05-27
006000000001237AAA,Meridian Vehicle Systems - Meridian TransitWorks Van - 1237,001000000000320AAA,005000000000023AAA,New Program,Meridian TransitWorks Van,Fleet Van,ICE,Closed Lost,Closed,0,228125.64,USD,2025-04-30,2025-10-03,,2025-10-03,0,true,false,Timing,Existing Relationship,Capacity Expansion,,2025-09-15
006000000001238AAA,Oakline Vehicle Systems - Oakline RoadReady Replacement - 1238,001000000000413AAA,005000000000012AAA,New Program,Oakline RoadReady Replacement,Aftermarket Program,ICE,Closed Lost,Closed,0,255410.12,USD,2024-01-15,2024-06-14,,2024-06-14,0,true,false,Technical Fit,RFQ,Hybrid Readiness,,2024-05-30
006000000001239AAA,Northfield Assembly - Northfield Meridian Sedan - 1239,001000000000035AAA,005000000000018AAA,Replacement,Northfield Meridian Sedan,Mid-Size Sedan,ICE,Closed Lost,Closed,0,784614.24,USD,2023-06-29,2023-11-13,,2023-11-13,0,true,false,Timing,Partner,Quality Improvement,,2023-10-19
006000000001240AAA,Oakline Distribution - Oakline Meridian Sedan - 1240,001000000000029AAA,005000000000013AAA,New Program,Oakline Meridian Sedan,Mid-Size Sedan,Hybrid,Negotiation,Commit,0.8,1323005,USD,2026-03-06,2026-07-08,,2026-07-08,0,false,false,,Trade Event,Quality Improvement,Finalize commercial terms,2026-06-28
006000000001241AAA,Beacon Components - Beacon Everyday Commuter - 1241,001000000000286AAA,005000000000016AAA,New Program,Beacon Everyday Commuter,Urban Commuter,ICE,Technical Review,Pipeline,0.4,252025.53,USD,2026-03-23,2026-08-31,,2026-08-31,0,false,false,,Existing Relationship,Platform Launch,Finalize commercial terms,2026-06-05
006000000001242AAA,Liberty Components - Liberty UrbanCargo Platform - 1242,001000000000077AAA,005000000000030AAA,New Program,Liberty UrbanCargo Platform,Fleet Van,ICE,Closed Won,Closed,1,1135410,USD,2023-03-23,2023-11-07,,2023-11-07,0,true,true,,Existing Relationship,Capacity Expansion,,2023-10-14
006000000001243AAA,Central Vehicle Systems 63 - Central Meridian Sedan - 1243,001000000000488AAA,005000000000028AAA,Requote,Central Meridian Sedan,Mid-Size Sedan,ICE,Closed Lost,Closed,0,209756.71,USD,2025-04-04,2025-09-06,2025-09-06,2025-10-27,2,true,false,No Decision,Referral,Hybrid Readiness,,2025-10-24
006000000001244AAA,Northstar Automotive Group - Northstar Horizon Crossover - 1244,001000000000001AAA,005000000000013AAA,Expansion,Northstar Horizon Crossover,Compact Crossover,ICE,Proposal or Quote,Best Case,0.6,1344878.71,USD,2026-03-05,2026-09-06,,2026-09-06,0,false,false,,Partner,Cost Reduction,Submit revised quotation,2026-05-23
006000000001245AAA,Keystone Motor Systems - Keystone Vista Crossover - 1245,001000000000177AAA,005000000000030AAA,New Program,Keystone Vista Crossover,Compact Crossover,Hybrid,Closed Won,Closed,1,529285.55,USD,2023-08-21,2024-04-30,,2024-04-30,0,true,true,,Referral,Platform Launch,,2024-04-29
006000000001246AAA,Oakline Distribution - Oakline UtilityPro Program - 1246,001000000000029AAA,005000000000014AAA,Expansion,Oakline UtilityPro Program,Light Truck,ICE,Closed Lost,Closed,0,2348527.79,USD,2025-02-13,2025-08-18,,2025-08-18,0,true,false,Program Cancelled,Existing Relationship,Capacity Expansion,,2025-08-04
006000000001247AAA,Blue Ridge Mobility - Blue CityTrail Compact - 1247,001000000000412AAA,005000000000025AAA,New Program,Blue CityTrail Compact,Compact Crossover,ICE,Closed Lost,Closed,0,342191.84,USD,2024-02-13,2024-07-11,,2024-07-11,0,true,false,Competitor,Existing Relationship,Hybrid Readiness,,2024-07-01
006000000001248AAA,Eastgate Vehicle Systems - Eastgate Everyday Commuter - 1248,001000000000014AAA,005000000000018AAA,New Program,Eastgate Everyday Commuter,Urban Commuter,Hybrid,Negotiation,Commit,0.8,1239133.84,USD,2026-01-18,2026-08-06,,2026-08-06,0,false,false,,Referral,Hybrid Readiness,Validate product fit,2026-06-04
006000000001249AAA,MetroVale Motors - MetroVale CityMotion Vehicle - 1249,001000000000002AAA,005000000000019AAA,Requote,MetroVale CityMotion Vehicle,Urban Commuter,ICE,Technical Review,Pipeline,0.4,1910136.69,USD,2025-01-07,2025-07-05,,2027-01-17,0,false,false,,RFQ,Capacity Expansion,Complete technical review,2026-06-05
006000000001250AAA,Alder Components 36 - Alder Horizon Crossover - 1250,001000000000224AAA,005000000000024AAA,Requote,Alder Horizon Crossover,Compact Crossover,ICE,Proposal or Quote,Pipeline,0.6,510702.69,USD,2024-01-14,2024-04-16,,2026-10-02,0,false,false,,Partner,Platform Launch,Complete technical review,2026-05-21
006000000001251AAA,Maple Performance Parts - Maple National Parts Program - 1251,001000000000084AAA,005000000000022AAA,Requote,Maple National Parts Program,Aftermarket Program,ICE,Negotiation,Commit,0.8,1245320.93,USD,2026-04-05,2026-06-21,2026-06-21,2026-07-29,1,false,false,,Partner,Capacity Expansion,Validate product fit,2026-06-23
006000000001252AAA,Blue Ridge Transport Group - Blue Vista Crossover - 1252,001000000000020AAA,005000000000023AAA,Replacement,Blue Vista Crossover,Compact Crossover,ICE,Closed Lost,Closed,0,1049069.71,USD,2025-06-06,2025-12-28,,2025-12-28,0,true,false,No Decision,RFQ,Hybrid Readiness,,2025-12-24
006000000001253AAA,Union Motor Systems 14 - Union CityTrail Compact - 1253,001000000000333AAA,005000000000029AAA,Replacement,Union CityTrail Compact,Compact Crossover,Hybrid,Qualification,Pipeline,0.2,365275.94,USD,2025-06-30,2026-01-07,,2026-11-08,0,false,false,,Trade Event,Platform Launch,Submit revised quotation,2026-06-07
006000000001254AAA,Harbor Transport Group - Harbor TrailForge Platform - 1254,001000000000047AAA,005000000000019AAA,Requote,Harbor TrailForge Platform,Light Truck,Hybrid,Technical Review,Pipeline,0.4,694490.93,USD,2026-05-24,2026-10-04,,2026-10-04,0,false,false,,Inbound,Hybrid Readiness,Finalize commercial terms,2026-05-25
006000000001255AAA,Cedar Motor Systems - Cedar Horizon Crossover - 1255,001000000000129AAA,005000000000018AAA,Expansion,Cedar Horizon Crossover,Compact Crossover,ICE,Closed Lost,Closed,0,939319.23,USD,2023-05-16,2023-10-19,,2023-10-19,0,true,false,Price,Existing Relationship,Supplier Consolidation,,2023-10-18
006000000001256AAA,Timberline Components 5 - Timberline TrailForge Platform - 1256,001000000000240AAA,005000000000023AAA,Replacement,Timberline TrailForge Platform,Light Truck,ICE,Closed Lost,Closed,0,676046.5,USD,2023-08-26,2023-12-27,,2023-12-27,0,true,false,Program Cancelled,Inbound,Quality Improvement,,2023-12-21
006000000001257AAA,Ridgeway Components - Ridgeway Vista Crossover - 1257,001000000000285AAA,005000000000011AAA,Expansion,Ridgeway Vista Crossover,Compact Crossover,ICE,Closed Won,Closed,1,187572.45,USD,2024-07-26,2024-12-26,2024-12-26,2025-02-02,1,true,true,,Referral,Platform Launch,,2025-01-14
006000000001258AAA,Delta Performance Parts - Delta Vista Crossover - 1258,001000000000326AAA,005000000000013AAA,New Program,Delta Vista Crossover,Compact Crossover,ICE,Closed Won,Closed,1,421324.74,USD,2025-01-16,2025-05-27,,2025-05-27,0,true,true,,RFQ,Cost Reduction,,2025-05-21
006000000001259AAA,Silverline Performance Parts 98 - Silverline ServicePlus Program - 1259,001000000000143AAA,005000000000012AAA,Requote,Silverline ServicePlus Program,Aftermarket Program,Hybrid,Closed Won,Closed,1,621703.62,USD,2025-07-16,2025-12-09,,2025-12-09,0,true,true,,Existing Relationship,Supplier Consolidation,,2025-11-16
006000000001260AAA,Union Transport Group - Union TrailForge Platform - 1260,001000000000433AAA,005000000000020AAA,New Program,Union TrailForge Platform,Light Truck,ICE,Proposal or Quote,Best Case,0.6,212315.94,USD,2026-05-18,2026-11-04,2026-11-04,2026-12-13,2,false,false,,Existing Relationship,Cost Reduction,Confirm program timing,2026-05-19
006000000001261AAA,Prairie Fleet Solutions 16 - Prairie Vista Crossover - 1261,001000000000334AAA,005000000000013AAA,Requote,Prairie Vista Crossover,Compact Crossover,ICE,Closed Won,Closed,1,270723.06,USD,2025-11-24,2026-03-28,,2026-03-28,0,true,true,,Existing Relationship,Supplier Consolidation,,2026-03-12
006000000001262AAA,Pacific Transport Group 88 - Pacific TrailForge Platform - 1262,001000000000086AAA,005000000000017AAA,Requote,Pacific TrailForge Platform,Light Truck,ICE,Technical Review,Pipeline,0.4,1569223.44,USD,2026-04-17,2026-09-01,,2026-09-01,0,false,false,,Referral,Cost Reduction,Validate product fit,2026-06-05
006000000001263AAA,Alder Automotive - Alder Horizon Crossover - 1263,001000000000282AAA,005000000000018AAA,New Program,Alder Horizon Crossover,Compact Crossover,ICE,Closed Won,Closed,1,361491.48,USD,2024-10-13,2025-01-23,,2025-01-23,0,true,true,,Existing Relationship,Cost Reduction,,2024-12-31
006000000001264AAA,Granite Fleet Solutions - Granite UrbanGo Platform - 1264,001000000000050AAA,005000000000022AAA,Requote,Granite UrbanGo Platform,Urban Commuter,ICE,Closed Won,Closed,1,716972.91,USD,2023-09-13,2023-12-27,,2023-12-27,0,true,true,,Existing Relationship,Platform Launch,,2023-12-03
006000000001265AAA,MetroVale Motors - MetroVale UrbanGo Platform - 1265,001000000000002AAA,005000000000018AAA,New Program,MetroVale UrbanGo Platform,Urban Commuter,ICE,Closed Lost,Closed,0,1195116.44,USD,2023-05-16,2023-11-23,,2023-11-23,0,true,false,Timing,Partner,Capacity Expansion,,2023-11-16
006000000001266AAA,Silverline Powertrain 19 - Silverline Vista Crossover - 1266,001000000000099AAA,005000000000018AAA,Replacement,Silverline Vista Crossover,Compact Crossover,ICE,Closed Lost,Closed,0,756583.06,USD,2023-02-23,2023-08-24,,2023-08-24,0,true,false,Timing,Existing Relationship,Platform Launch,,2023-08-04
006000000001267AAA,Westgate Transport Group - Westgate TrailForge Platform - 1267,001000000000085AAA,005000000000023AAA,Expansion,Westgate TrailForge Platform,Light Truck,ICE,Closed Won,Closed,1,773263.3,USD,2025-07-28,2026-01-03,2026-01-03,2026-02-22,1,true,true,,Inbound,Hybrid Readiness,,2026-02-21
006000000001268AAA,Cobalt Fleet Solutions 97 - Cobalt Summit Sedan - 1268,001000000000494AAA,005000000000018AAA,Replacement,Cobalt Summit Sedan,Mid-Size Sedan,ICE,Proposal or Quote,Best Case,0.6,75136.88,USD,2026-03-23,2026-09-16,2026-09-16,2026-11-12,2,false,false,,RFQ,Supplier Consolidation,Complete technical review,2026-06-07
006000000001269AAA,Beacon Vehicle Systems - Beacon Nova Compact Program - 1269,001000000000055AAA,005000000000011AAA,New Program,Beacon Nova Compact Program,Compact Crossover,ICE,Closed Won,Closed,1,1753060.38,USD,2025-12-10,2026-03-05,,2026-03-05,0,true,true,,Existing Relationship,Hybrid Readiness,,2026-02-11
006000000001270AAA,Crescent Automotive - Crescent TrailForge Platform - 1270,001000000000135AAA,005000000000020AAA,Replacement,Crescent TrailForge Platform,Light Truck,ICE,Closed Won,Closed,1,508793.84,USD,2023-11-09,2024-02-28,,2024-02-28,0,true,true,,RFQ,Hybrid Readiness,,2024-02-20
006000000001271AAA,Cobalt Engineering 79 - Cobalt Vista Crossover - 1271,001000000000212AAA,005000000000016AAA,Requote,Cobalt Vista Crossover,Compact Crossover,ICE,Closed Lost,Closed,0,409052.49,USD,2024-12-07,2025-03-29,,2025-03-29,0,true,false,Price,Trade Event,Cost Reduction,,2025-03-17
006000000001272AAA,Prairie Mobility - Prairie Horizon Crossover - 1272,001000000000139AAA,005000000000017AAA,Replacement,Prairie Horizon Crossover,Compact Crossover,Hybrid,Technical Review,Pipeline,0.4,539965.58,USD,2026-03-23,2026-08-15,,2026-08-15,0,false,false,,RFQ,Quality Improvement,Complete technical review,2026-05-22
006000000001273AAA,Atlas Mobility - Atlas Everyday Commuter - 1273,001000000000127AAA,005000000000020AAA,Expansion,Atlas Everyday Commuter,Urban Commuter,ICE,Closed Lost,Closed,0,661663.5,USD,2025-07-16,2025-12-25,,2025-12-25,0,true,false,Timing,RFQ,Capacity Expansion,,2025-12-10
006000000001274AAA,Oakline Distribution - Oakline ServicePlus Program - 1274,001000000000029AAA,005000000000013AAA,Expansion,Oakline ServicePlus Program,Aftermarket Program,ICE,Closed Won,Closed,1,1493564.94,USD,2023-03-27,2023-08-25,,2023-08-25,0,true,true,,Existing Relationship,Hybrid Readiness,,2023-08-19
006000000001275AAA,Pacific Manufacturing - Pacific Avenue Platform - 1275,001000000000180AAA,005000000000026AAA,Expansion,Pacific Avenue Platform,Mid-Size Sedan,Hybrid,Closed Won,Closed,1,492686.98,USD,2024-03-24,2024-08-08,,2024-08-08,0,true,true,,RFQ,Hybrid Readiness,,2024-08-04
006000000001276AAA,Union Fleet Solutions - Union ServicePlus Program - 1276,001000000000088AAA,005000000000011AAA,Requote,Union ServicePlus Program,Aftermarket Program,Hybrid,Proposal or Quote,Best Case,0.6,1309910.76,USD,2026-04-28,2026-07-09,2026-07-09,2026-10-15,1,false,false,,RFQ,Supplier Consolidation,Finalize commercial terms,2026-06-23
006000000001277AAA,Pacific Fleet Solutions - Pacific Vista Crossover - 1277,001000000000147AAA,005000000000014AAA,New Program,Pacific Vista Crossover,Compact Crossover,ICE,Technical Review,Pipeline,0.4,838963.43,USD,2025-09-16,2025-11-27,,2027-02-02,0,false,false,,RFQ,Supplier Consolidation,Complete technical review,2026-05-24
